FlatSize,Speed,Repeat,RMS,Peak,CrestFactor,Kurtosis,Skewness,ShapeFactor,ImpulseFactor,SpectralEntropy,BandEnergy_0_200Hz,BandEnergy_200_1000Hz,BandEnergy_1000_3000Hz,FFT_PeakFreq,STFT_SpectralEntropy,CWT_SpectralEntropy
20,5,0,13.132257714165297,202.88833155848093,15.449615441192,44.6403509527749,4.551235747175349,1.6294245215363634,25.173982248185087,5.968342507602067,0.6855749278528402,0.22051204924697923,0.09391302290018054,80.0,4.260816683037833,4.380157706166669
20,5,1,12.699505530244734,189.12264123317976,14.892126373170306,41.30345665879101,4.409269105420818,1.6296670525121304,24.269207692202617,5.918220900530373,0.6869638441577148,0.22288188001739356,0.09015427582489159,80.0,4.211663595481374,4.355532168596627
20,5,2,12.407885332217484,173.5045024010646,13.983406338431774,33.051349622206914,3.817224546669633,1.5545459425848707,21.737847586924676,5.6919244144703836,0.7236707189145217,0.19787453657246018,0.07845474451301816,80.0,4.040114933555779,4.281381531030322
20,5,3,14.357987093149356,210.30302969542433,14.647110930735302,38.11493792178316,4.299414415893874,1.6458547963011028,24.107017777305007,5.918140462077845,0.6905197770967295,0.2331039170593109,0.07637630584395952,98.33333333333334,4.1779267761235435,4.457436768350981
20,5,4,13.478531742828132,197.66968963652508,14.665520949023566,32.1296614598965,3.8762731239124717,1.5762629117680802,23.116716753703663,5.714184138176336,0.7185267346004347,0.21207980312850358,0.06939346227106188,80.0,4.02652875027988,4.385408268953445
20,5,5,15.116247330687633,261.46614715588294,17.297027591304232,40.31999492633812,4.291685937023458,1.5813727311112713,27.353047762167787,5.62082548385335,0.7451139303135759,0.1878292777583685,0.06705679192805543,66.66666666666667,4.00371234956226,4.3683570859782455
20,5,6,11.915906363539689,187.6006724264867,15.743718245429283,46.50714024932827,4.57586059431291,1.6340588926830897,25.72616280284073,5.926542042697881,0.6830079921983983,0.2167846363982515,0.10020737140335031,80.0,4.276873732368509,4.297251724755878
20,5,7,14.96940072137871,187.91868610619545,12.553520986168628,28.417883872407543,3.7308849832585795,1.5429055494999337,19.36889719532346,5.734172021032974,0.7231128609843822,0.21038693441364092,0.0665002046019769,66.66666666666667,4.025820469292083,4.387472882724286
20,5,8,15.061655210458268,232.8981344618857,15.462984061683319,38.59489651675938,4.332765493436188,1.6146297601219715,24.9669942462856,5.834948460365113,0.7068050056853763,0.2223397011490594,0.0708552931655643,80.0,4.050457229258806,4.4521997361558885
20,5,9,13.254529283339524,189.29949097969222,14.281872025258188,34.25025567637776,3.9815987785674536,1.588246418140957,22.683132088463854,5.784229558608895,0.7156579882602853,0.20652250713674422,0.0778195046029705,80.0,4.063829479558243,4.359948357776252
20,5,10,14.744096983816108,196.219695546239,13.308356270419273,40.94374716492269,4.5317422075850455,1.6484274508597965,21.93785980198123,6.037474903568008,0.6683048533735259,0.24534658649098906,0.08634856013548503,66.66666666666667,4.195901566435838,4.451588890169707
