FlatSize,Speed,Repeat,RMS,Peak,CrestFactor,Kurtosis,Skewness,ShapeFactor,ImpulseFactor,SpectralEntropy,BandEnergy_0_200Hz,BandEnergy_200_1000Hz,BandEnergy_1000_3000Hz,FFT_PeakFreq,STFT_SpectralEntropy,CWT_SpectralEntropy
0,5,0,0.0732796593639516,0.2882442440171331,3.9334823130868544,3.0383185260024197,0.008223000421910669,1.2565971685812125,4.942802737289219,8.938441359414401,0.06221416071020565,0.2536036736511267,0.6841821656386677,808.3333333333334,6.996354964892701,5.571253154110573
0,5,1,0.11626182182235718,0.4538722351813686,3.9038802942109827,3.054444859867267,-0.016793051416491456,1.2558228375225509,4.902582028424407,8.93022834776934,0.05449786939398749,0.2658342022001799,0.6796679284058326,493.33333333333337,6.994872815380509,5.5745854772821835
0,5,2,0.16457684868933267,0.7331988155298356,4.455054409954558,3.024448075702764,-0.009833825958576696,1.2539481472956948,5.586407223464033,8.923693593945762,0.0704083975717938,0.2582539769686655,0.6713376254595407,1026.6666666666667,6.996286390568136,5.575941171135694
0,5,3,0.05958401472518241,0.2363403444134344,3.9665058741593695,2.9668021921386374,0.0094917954047872,1.249744568342848,4.957119171530673,8.931999642739484,0.0573068884925354,0.25470965834318576,0.6879834531642789,2120.0,6.993378007179251,5.5658332419431655
0,5,4,0.10991968513425004,0.4091820404945698,3.722554699777539,2.950505132929176,0.006902592275218434,1.2520594941631698,4.6608599543981954,8.925157359263272,0.07167351433750668,0.27401779819267164,0.6543086874698216,3711.666666666667,6.995050694364439,5.57709011642741
0,5,5,0.05967645300186711,0.2612816186348127,4.378303426087303,3.0262720522010755,-0.009075009003350992,1.253096685840085,5.486437512832289,8.928853287006369,0.06674099960955499,0.2726631861339674,0.6605958142564775,3296.666666666667,6.996686707978446,5.579090210858398
0,5,6,0.16928187261115046,0.6065259475342032,3.582935007621435,2.921383908066717,0.006685067866497482,1.248980718341219,4.475016739588921,8.915150617739252,0.06689267427832338,0.281525680363492,0.6515816453581846,335.0,6.988222227122287,5.576941197328043
0,5,7,0.16502589446877855,0.7116555064856784,4.312386906167125,2.9981277682458556,-0.058963450472250004,1.253601055673134,5.406012778042109,8.928592417750576,0.07459851820755312,0.26410409362070475,0.6612973881717421,4956.666666666667,6.995612973027591,5.574800885317804
0,5,8,0.1541521136899633,0.5741990411748393,3.724885941750307,3.010417184736175,-0.04594581410050717,1.2548912076604777,4.6743266178405785,8.928084600468253,0.06413207022974705,0.265070401445091,0.6707975283251619,2548.3333333333335,6.996381729568858,5.569600275075248
0,5,9,0.08811172557995983,0.36116653493946455,4.098961092433859,2.9939385214281375,-0.02711072529501055,1.2519124879054022,5.131540579056318,8.92106068377889,0.07561033237434175,0.2723699327391604,0.652019734886498,4055.0,6.994887422329218,5.567668955568384
