FlatSize,Speed,Repeat,RMS,Peak,CrestFactor,Kurtosis,Skewness,ShapeFactor,ImpulseFactor,SpectralEntropy,BandEnergy_0_200Hz,BandEnergy_200_1000Hz,BandEnergy_1000_3000Hz,FFT_PeakFreq,STFT_SpectralEntropy,CWT_SpectralEntropy
5,5,0,2.119245114232422,25.928601826743655,12.234829115618766,50.44444167574845,-0.9156078375540823,2.245432744471263,27.472485919220762,6.822982860489577,0.3823618593620216,0.46203733994122925,0.15560080069674911,106.66666666666667,5.061758122040602,4.493809050408549
5,5,1,2.054353035596139,21.795284376563608,10.60931787229987,36.41118790194946,-1.2901303229940915,2.0562732717969934,21.815656772808374,6.412060155898701,0.46370734667678526,0.4119263241338467,0.12436632918936795,106.66666666666667,4.724884097739979,4.287951741776127
5,5,2,2.06580562166739,19.83928345622752,9.60365450076299,28.338743527482556,-1.2423962335922327,1.8989521722710732,18.23688057596475,6.142474916630735,0.5186226749048105,0.37233565633581933,0.10904166875937013,106.66666666666667,4.519818855259037,4.1457464276279605
5,5,3,2.130946422900945,22.596818882858447,10.604123426104945,34.04975123910082,-0.9516315321016863,2.0018938211209814,21.22832916512374,6.378231845650555,0.47918000314135556,0.39038670456312285,0.1304332922955215,106.66666666666667,4.706343052796946,4.228997967865679
5,5,4,2.037382267421089,21.215247983952437,10.412993341110514,35.873437269338694,-1.3556201111644317,2.021586599499274,21.050767799064182,6.399043863772469,0.463071465288726,0.4169485191115174,0.11998001559975652,106.66666666666667,4.710974309005767,4.292938185016822
5,5,5,2.0465005278930612,21.39829117495491,10.456039899967749,36.6411721340791,-1.3508189117585616,2.0096705248463707,21.01319519358278,6.410537269711871,0.4538596615167889,0.42719105391456996,0.11894928456864122,106.66666666666667,4.724774537579994,4.303966901661685
5,5,6,2.153683323121749,21.669756120929307,10.061718864739662,30.175711450475717,-0.8922142224412579,1.9560125991448805,19.680848868484503,6.2776983972330855,0.4923979418842052,0.3905232550711563,0.11707880304463851,106.66666666666667,4.615471776158767,4.19243151653201
5,5,7,2.046254317523575,21.884833876175364,10.695070348176909,38.221182778691535,-1.3149586394180206,2.0995845675092766,22.455204651458306,6.479990226290593,0.4475711650856541,0.42665220873236065,0.12577662618198532,106.66666666666667,4.771197572653625,4.339083368071266
5,5,8,2.0576837349072497,21.894784916570966,10.6405005517322,38.30410749285547,-1.2715340504446324,2.12596950182117,22.621379657093993,6.499240503850056,0.436211569917878,0.44141282015501015,0.12237560992711179,106.66666666666667,4.782924357134656,4.365746802143259
5,5,9,2.0423685763169495,21.844980025038364,10.695904881396052,40.09933669461219,-1.3777189629551903,2.1558175999856,23.0584199910855,6.575981401849186,0.4227804497675775,0.45289670240439744,0.12432284782802504,106.66666666666667,4.834346394554828,4.41744535900691
5,5,10,2.1503707275413224,26.936532783373824,12.526459944035953,53.96342680120372,-0.718666540405898,2.3130891352173744,28.974818399285198,6.90302781564592,0.3580837908664724,0.47968898749233474,0.1622272216411928,106.66666666666667,5.129007688296955,4.545065996379314
5,5,11,2.119975734647358,21.330737003447357,10.061783564232902,31.671868106045846,-0.9863041097394968,2.0278582613401834,20.403870924546567,6.281862118745552,0.4815015532661013,0.4047490934220593,0.1137493533118394,106.66666666666667,4.61424450856829,4.225600272603244
