FlatSize,Speed,Repeat,RMS,Peak,CrestFactor,Kurtosis,Skewness,ShapeFactor,ImpulseFactor,SpectralEntropy,BandEnergy_0_200Hz,BandEnergy_200_1000Hz,BandEnergy_1000_3000Hz,FFT_PeakFreq,STFT_SpectralEntropy,CWT_SpectralEntropy
10,5,0,4.477486546012091,44.09241123363672,9.84758095429856,12.632563094234412,1.2978758407156183,1.6070707836356164,15.82575964113976,4.80121892004738,0.7577545726430048,0.17763032997353118,0.06461509738346398,106.66666666666667,3.417263668647558,3.6916258158220643
10,5,1,4.3353461483079165,48.65371377375391,11.222567266686058,18.828950311089425,1.6749520937004232,1.7212906100133436,19.317299656389828,5.239455699537785,0.7111006953097688,0.20439056523090351,0.08450873945932762,106.66666666666667,3.743839722436821,3.838809162125963
10,5,2,4.392615180809237,56.06831264525807,12.764221389165437,31.662235987222946,2.6476029828643957,1.9456265027435646,24.834407421646556,5.759664214333052,0.6304978748842102,0.25879557625100125,0.11070654886478859,106.66666666666667,4.15613703841509,4.0160679085038495
10,5,3,4.292381258017008,49.020916928688,11.420447994252648,22.329778176654628,1.8634270547107021,1.7685048108662362,20.197117220083467,5.472139731126743,0.6835930318610957,0.22168116813670055,0.0947258000022038,106.66666666666667,3.9158556418639967,3.933485596076484
10,5,4,4.34064618338813,45.302105706347284,10.43671927919873,15.300077023331946,1.3451708430630716,1.6105822135087677,16.80919443846152,5.066589720071894,0.7378205883335478,0.1846093292183337,0.07757008244811855,106.66666666666667,3.609854687288523,3.781474631932876
10,5,5,4.370269828214957,48.85376028858065,11.178659947533502,18.68565598414379,1.6898262464105342,1.7285489159067207,19.322860533598913,5.207429974743933,0.7135846458396541,0.20306725287138386,0.08334810128896203,106.66666666666667,3.7196596126157275,3.8259897228260002
10,5,6,4.326207892566767,57.03324621386219,13.18319591433781,33.57276375438544,2.649295009935919,1.8921734152884193,24.944892837648908,5.826004704600512,0.6254539869947434,0.25644075857603815,0.11810525442921849,106.66666666666667,4.228789518191195,4.020694984205352
10,5,7,4.913383258203099,54.235376251470605,11.038295488332276,18.696907927518865,1.9258941445698772,1.691189107682589,18.66784509724941,5.108605175007146,0.7108597349073923,0.20951023235049465,0.07963003274211304,106.66666666666667,3.656430452967502,3.758778988615874
10,5,8,4.477287533874918,56.038381088537186,12.5161452474414,28.712910224994697,2.458496491460952,1.8414834795874016,23.04827470127971,5.589490599851628,0.6543555348746187,0.23997345845343146,0.10567100667194994,106.66666666666667,4.0470042353020546,3.923262955603321
10,5,9,4.455997763034056,52.88103838188214,11.867384409519055,22.89969272687849,2.024351263550374,1.7682501194127653,20.98450389924926,5.366554247900872,0.6900995219661555,0.21568905430845994,0.0942114237253845,106.66666666666667,3.8625707618239455,3.8542237057155093
