FlatSize,Speed,Repeat,RMS,Peak,CrestFactor,Kurtosis,Skewness,ShapeFactor,ImpulseFactor,SpectralEntropy,BandEnergy_0_200Hz,BandEnergy_200_1000Hz,BandEnergy_1000_3000Hz,FFT_PeakFreq,STFT_SpectralEntropy,CWT_SpectralEntropy
40,5,0,92.63557020386976,2730.0029423513847,29.47035287139995,395.47515948088454,17.527338333488863,4.973452994409948,146.5694147345819,6.72092940981571,0.4368534881275491,0.4805500131475382,0.08259649872491268,23.333333333333336,4.824460126804327,5.069122691832522
40,5,1,69.09088600291284,2032.5986058009255,29.419200178084736,289.1200823385428,14.275633787871543,3.9951565127978177,117.53430919277794,6.479420937594434,0.46322690082074736,0.4920174304939534,0.04475566868529939,55.0,4.593697926614726,4.923365138149112
40,5,2,36.02223256430602,907.2290202913705,25.185252431864324,164.0341218797078,9.814235677359173,2.3986836649276797,60.41145360539308,6.7964771237655,0.5000123154819687,0.37412026711120744,0.12586741740682392,80.0,4.879359496588521,4.812819366688947
40,5,3,51.48339429649387,1356.8146823429183,26.35441390148047,191.36966544089222,11.110552722513598,3.099344067008228,81.68139636503267,6.86862217396616,0.4398127033501107,0.4404125245091933,0.1197747721406958,75.0,4.771357332890073,4.899964922728984
40,5,4,46.65871133861943,1086.9801618832228,23.296403408885595,169.84306149767835,10.960487588392139,3.027273357502232,70.52458136534354,6.652845081784205,0.49926188950651657,0.40431318028832475,0.09642493020515872,76.66666666666667,4.816624614459918,4.911943662495464
40,5,5,45.50860081543386,1316.6912978549076,28.932801146643094,229.2245052898861,12.05842580695451,2.909725671352386,84.18651424052116,6.860805852251365,0.4482955748117167,0.43640878195543487,0.11529564323284835,53.333333333333336,4.6509992259624955,4.864449949584197
40,5,6,56.03373914346276,1517.2263812650956,27.077014749641325,228.0356745622373,12.56695756533893,3.3809579324496806,91.54624780485683,6.524336197133029,0.49574865330918694,0.4318011565137865,0.07245019017702653,53.333333333333336,4.808233353356589,4.938455842456961
40,5,7,84.2270323063264,2692.789435582697,31.97060803222006,570.5395089786037,21.37949531705595,5.004867789854511,160.00866636252206,6.706932442344574,0.33093509360149503,0.6309033556115787,0.03816155078692621,31.666666666666668,4.779563926655525,5.060212828751336
40,5,8,75.36526787988853,2132.8968871705592,28.300793550814536,277.7757358416623,14.294769317495033,4.304017977536473,121.80712422125404,6.518314645255944,0.4295731256017857,0.5312646647092197,0.039162209688994386,33.333333333333336,4.540814643884394,4.915756412737761
40,5,9,74.63477665540492,2639.33204943627,35.36330069857768,612.7012267434784,21.82352290605979,4.713131947150093,166.67190227914168,6.800628266301149,0.3321208800953443,0.6123059996853585,0.055573120219297154,93.33333333333334,4.859736142111147,5.075763310382359
