FlatSize,Speed,Repeat,RMS,Peak,CrestFactor,Kurtosis,Skewness,ShapeFactor,ImpulseFactor,SpectralEntropy,BandEnergy_0_200Hz,BandEnergy_200_1000Hz,BandEnergy_1000_3000Hz,FFT_PeakFreq,STFT_SpectralEntropy,CWT_SpectralEntropy
15,5,0,7.96815450001383,108.42767813363098,13.607627479291821,30.98671604177749,3.4024321312921826,1.674438778702358,22.785139137462046,5.336813270289793,0.7338893425020513,0.180646751607361,0.08546390589058767,106.66666666666667,3.918039497677339,3.992985674962686
15,5,1,8.164974499315157,99.90294036595508,12.235548362623117,21.327619482513953,2.768740948797738,1.5739413069632,19.25803498127847,5.00833693032833,0.7721927160338418,0.1617823943265425,0.06602488963961564,106.66666666666667,3.650288675889395,3.9149611925770746
15,5,2,8.106459828563267,101.37229741046562,12.505125486871394,25.853834139533674,3.0359271202986227,1.594140107341594,19.934922085961265,5.214525242164219,0.7574072602147686,0.16388825652901956,0.07870448325621182,93.33333333333334,3.801677146115314,3.958941152084941
15,5,3,7.94879788514668,97.53609421739793,12.270546518695145,21.63654673831689,2.7640936996210614,1.5768447060698965,19.348746318588837,5.037507589603863,0.76979885012771,0.16252286626301735,0.06767828360927258,106.66666666666667,3.6654725567855806,3.9133098696747695
15,5,4,7.9458578514456875,101.14970148760496,12.72986546936547,24.88389472863192,2.9935879821298728,1.6322876777037616,20.778802544471866,5.157040676275182,0.7596284407442506,0.1664140646132468,0.07395749464250245,106.66666666666667,3.753880088600236,3.9552071267660596
15,5,5,7.904025253521683,109.35802742292948,13.83573861611897,35.6486868085804,3.7116174847984817,1.7193466286041303,23.788430543872128,5.491905974061912,0.7130668505053255,0.1930913884437425,0.09384176105093209,93.33333333333334,4.039607546489773,4.034893457106486
15,5,6,7.924737279121569,103.47503979509985,13.057220214443465,27.45947502513073,3.1632566885390894,1.633752947528136,21.33227201187097,5.24579542442917,0.7463759727871794,0.17386794672046335,0.07975608049235727,106.66666666666667,3.8372945214512053,3.9665526224973844
15,5,7,8.530328920848344,103.86990515805759,12.176541622468608,21.566139698916782,2.8257429191891146,1.569701183488389,19.113531795584603,5.029779927498564,0.7719232386967628,0.16295223025459143,0.06512453104864566,106.66666666666667,3.663149558598566,3.9400185592137102
15,5,8,7.973652308004131,106.51987546377589,13.358981724955433,29.598920791479678,3.3287565824507466,1.6714765899510853,22.329225218847373,5.305766913924137,0.7373608249953221,0.18016819951058427,0.08247097549409375,106.66666666666667,3.8881208776473946,3.9919258698402604
15,5,9,8.281559135612296,95.40556786935329,11.520242300642522,21.372956540655256,2.765897900915918,1.5756936434400037,18.152372564011067,5.087109123938762,0.7778823205024096,0.15342284414395135,0.06869483535363907,93.33333333333334,3.6720295868646176,3.9550688609554108
