FlatSize,Speed,Repeat,RMS,Peak,CrestFactor,Kurtosis,Skewness,ShapeFactor,ImpulseFactor,SpectralEntropy,BandEnergy_0_200Hz,BandEnergy_200_1000Hz,BandEnergy_1000_3000Hz,FFT_PeakFreq,STFT_SpectralEntropy,CWT_SpectralEntropy
45,5,0,152.1388232740183,3259.594641052112,21.425133775231277,274.39762349388553,14.990384392620093,6.761642418258256,144.86909335146143,6.5676437849288565,0.33310911351566075,0.6330474547386685,0.03384343174567071,13.333333333333334,4.602853809571858,5.033223018691159
45,5,1,128.61766955951185,3212.546666142195,24.977490862215774,338.1109884480659,17.31560039078328,7.02765910957505,175.53329119217824,6.403320204294529,0.40583859675148676,0.5766603416157172,0.017501061632795918,26.666666666666668,4.555608815262971,4.983689892439765
45,5,2,192.53391042552462,4739.522379102699,24.61655907069953,403.54344921102734,19.112717057638584,8.93136741551933,219.85953356625262,6.422141362516661,0.35194655642725164,0.6291815484227123,0.018871895150035907,26.666666666666668,4.490842267832944,5.002848244723031
45,5,3,109.92350050405643,2666.391513303307,24.256792233476144,418.864309582536,18.721514101037364,6.995480906967054,169.68792693354908,6.452329011072199,0.3687149900355898,0.5890448528059489,0.042240157158461404,1.6666666666666667,4.421536632029881,4.978556039533174
45,5,4,146.82788724412245,4087.258873336498,27.837074755021455,399.7796683053836,18.401400024792512,7.2937435328570395,203.0364839680957,6.798005574349512,0.29059281458938124,0.6640268027491005,0.04538038266151823,13.333333333333334,4.842209933751021,5.119955855016369
45,5,5,212.25323611894896,5036.033434202101,23.72653310868652,331.5618060001748,17.0217538351617,8.398326056861757,199.26316124567524,6.53432608330925,0.33564187977559007,0.6212042134846285,0.04315390673978143,13.333333333333334,4.1949123460724,4.865204058598401
45,5,6,239.8652560747205,5826.08178214168,24.288977392902606,356.15561809201756,17.48012082972805,9.11243771095126,221.33179355552832,6.528841752730223,0.3374335014448936,0.6267809344522854,0.03578556410282084,13.333333333333334,4.338513572405042,4.948000214286127
45,5,7,145.6936348807884,3057.4720320039733,20.985625312359755,284.7249943556461,16.045540295637405,7.307864368421764,153.3601034692437,6.3223111938757866,0.4104428063349703,0.5735500161878639,0.01600717747716577,10.0,4.370975310358682,4.965687105886518
45,5,8,153.27167987419224,2995.0810516731885,19.540994488555206,265.34164919263617,15.306445436910641,7.387249118339823,144.35419430706278,6.543561513113311,0.34207436108547357,0.6260057542718395,0.03191988464268699,38.333333333333336,4.462174948614382,4.98423779507098
45,5,9,142.10675052201805,3066.127927950887,21.57622995872966,291.3161895139283,16.27281375805657,7.270966962322379,156.88005520139367,6.328643310055874,0.41689788767675534,0.5671968311782468,0.015905281144997785,28.333333333333336,4.451614532337785,4.95610758698227
45,5,10,142.22113434059239,3051.9618724375646,21.4592710611399,289.36615233835755,16.20767654388839,7.236787511840957,155.2961848284673,6.3181962798785944,0.42013528904517955,0.5644274135463875,0.015437297408433066,28.333333333333336,4.461926212357529,4.956081936254612
45,5,11,135.29606521440118,3146.581210077904,23.257004592791183,312.4689309140812,16.755028497093747,7.124031187077038,165.68362603703832,6.452899579813161,0.3841688297983643,0.5964664085456881,0.019364761655947568,25.0,4.5132352648218985,4.970870364102826
45,5,12,118.05635411870612,3227.492085214795,27.33857156023588,347.93949164516306,16.75809148042279,6.2389925158730986,170.5651433589728,6.734657970490723,0.32833754551403294,0.629983471062024,0.041678983423942974,11.666666666666668,4.6975243726146525,5.016694534058214
45,5,13,108.62126233938554,2629.1855766873773,24.205072930127855,421.68746912193717,19.03576744582911,6.958284104876221,168.42577422707836,6.40255666995897,0.3862762997120532,0.5758306608676591,0.03789303942028779,1.6666666666666667,4.374819717830002,4.960196906423451
